event	time	node	configname	repetition	platoon_size
1653352	418.599276745303	Highway.node[36].appl	SimpleHighNumberCACC	1	9.6935679714053e-321
1713865	426.126145929752	Highway.node[53].appl	SimpleHighNumberCACC	1	5.3172474014166
1714026	426.126374996266	Highway.node[52].appl	SimpleHighNumberCACC	1	1.2094727010194e-320
1812164	438.488287502372	Highway.node[55].appl	SimpleHighNumberCACC	1	5.0972940598437
1812325	438.488581568898	Highway.node[54].appl	SimpleHighNumberCACC	1	1.2702427754578e-320
1823116	439.682694846662	Highway.node[34].appl	SimpleHighNumberCACC	1	4.3352245996666
1823308	439.682936943039	Highway.node[32].appl	SimpleHighNumberCACC	1	7.5839076636631e-321
190562	145.597912287219	Highway.node[13].appl	SimpleHighNumberCACC	1	5.1637786335299
190723	145.598141353683	Highway.node[12].appl	SimpleHighNumberCACC	1	2.0849570254501e-321
2024689	463.841329707294	Highway.node[57].appl	SimpleHighNumberCACC	1	5.5341638219288
2024854	463.841584773508	Highway.node[56].appl	SimpleHighNumberCACC	1	1.2988985829166e-320
2090220	471.231273492083	Highway.node[59].appl	SimpleHighNumberCACC	1	5.3764481038166
2090381	471.23155455876	Highway.node[58].appl	SimpleHighNumberCACC	1	1.3680677733344e-320
2220395	485.479842898688	Highway.node[42].appl	SimpleHighNumberCACC	1	4.5821239938373
2220574	485.480097995135	Highway.node[40].appl	SimpleHighNumberCACC	1	9.6194581245291e-321
2232365	486.661242589254	Highway.node[61].appl	SimpleHighNumberCACC	1	5.314843410385
2232538	486.661510655654	Highway.node[60].appl	SimpleHighNumberCACC	1	1.4189565348561e-320
2316464	495.707057525783	Highway.node[50].appl	SimpleHighNumberCACC	1	6.2564006834061
2316632	495.707351622263	Highway.node[48].appl	SimpleHighNumberCACC	1	1.2643139877077e-320
2348746	499.081693511941	Highway.node[54].appl	SimpleHighNumberCACC	1	8.8035466321405
2348910	499.081974608174	Highway.node[52].appl	SimpleHighNumberCACC	1	1.384866005293e-320
237683	162.525143526578	Highway.node[15].appl	SimpleHighNumberCACC	1	5.2204423030792
237846	162.525372592719	Highway.node[14].appl	SimpleHighNumberCACC	1	2.5642007019161e-321
2409915	505.312438183741	Highway.node[63].appl	SimpleHighNumberCACC	1	5.6677833348102
2410088	505.312719250425	Highway.node[62].appl	SimpleHighNumberCACC	1	1.4535411300649e-320
2495254	513.885060725935	Highway.node[46].appl	SimpleHighNumberCACC	1	3.9284885330178
2495430	513.885289822141	Highway.node[44].appl	SimpleHighNumberCACC	1	1.0321031341624e-320
2553760	519.849109575376	Highway.node[65].appl	SimpleHighNumberCACC	1	5.6780680065296
2553992	519.849508256172	Highway.node[64].appl	SimpleHighNumberCACC	1	1.5088764823992e-320
2700262	534.88031880137	Highway.node[67].appl	SimpleHighNumberCACC	1	5.358938534611
2700424	534.880599867633	Highway.node[66].appl	SimpleHighNumberCACC	1	1.5647059003792e-320
27566	58.153376213413	Highway.node[1].appl	SimpleHighNumberCACC	1	5.4248397201112
276548	175.042690584672	Highway.node[17].appl	SimpleHighNumberCACC	1	5.3095613305234
27659	58.153618279973	Highway.node[0].appl	SimpleHighNumberCACC	1	3.4584595208887e-323
276709	175.042945651376	Highway.node[16].appl	SimpleHighNumberCACC	1	3.0138004396316e-321
2816537	546.495717516131	Highway.node[69].appl	SimpleHighNumberCACC	1	5.1887356104088
2816698	546.496024582483	Highway.node[68].appl	SimpleHighNumberCACC	1	1.6284403686927e-320
2864425	551.175582573416	Highway.node[58].appl	SimpleHighNumberCACC	1	6.8441500710631
2864595	551.175811669907	Highway.node[56].appl	SimpleHighNumberCACC	1	1.4392132263356e-320
2924143	556.883405531344	Highway.node[71].appl	SimpleHighNumberCACC	1	5.0769750010922
2924312	556.883660597495	Highway.node[70].appl	SimpleHighNumberCACC	1	1.6872341805479e-320
3071930	570.878025174481	Highway.node[62].appl	SimpleHighNumberCACC	1	7.0176993008693
3072134	570.878332270976	Highway.node[60].appl	SimpleHighNumberCACC	1	1.6081836772133e-320
3120806	575.29182888084	Highway.node[73].appl	SimpleHighNumberCACC	1	5.3774027785509
3120979	575.292057947211	Highway.node[72].appl	SimpleHighNumberCACC	1	1.7252772352776e-320
3336043	594.913784353625	Highway.node[75].appl	SimpleHighNumberCACC	1	5.513127010329
3336216	594.914013420204	Highway.node[74].appl	SimpleHighNumberCACC	1	1.7786363250285e-320
334539	192.357635456577	Highway.node[19].appl	SimpleHighNumberCACC	1	5.4041725814231
334704	192.357929523025	Highway.node[18].appl	SimpleHighNumberCACC	1	3.4485782079719e-321
3361251	597.041469228313	Highway.node[66].appl	SimpleHighNumberCACC	1	8.4746566617624
3361415	597.04172432463	Highway.node[64].appl	SimpleHighNumberCACC	1	1.7193484475275e-320
3392442	599.681076493972	Highway.node[20].appl	SimpleHighNumberCACC	1	8.5398197870576
3392660	599.681318770397	Highway.node[12].appl	SimpleHighNumberCACC	1	1.3878303991681e-320
3461630	605.407300861035	Highway.node[77].appl	SimpleHighNumberCACC	1	5.0899796821034
3461791	605.407542926816	Highway.node[76].appl	SimpleHighNumberCACC	1	1.8374301368836e-320
3618558	618.712537438827	Highway.node[56].appl	SimpleHighNumberCACC	1	9.0213073265724
3618740	618.712766595328	Highway.node[52].appl	SimpleHighNumberCACC	1	1.7618380930699e-320
