event	time	node	configname	repetition	platoon_size
2941469	554.314840858339	Highway.node[62].appl	SimpleHighNumberPLOEG	0	9.2246198957986
2941683	554.315148047631	Highway.node[60].appl	SimpleHighNumberPLOEG	0	1.6160887275467e-320
3033391	563.268257150919	Highway.node[73].appl	SimpleHighNumberPLOEG	0	7.9829562838943
3033532	563.268525267111	Highway.node[72].appl	SimpleHighNumberPLOEG	0	1.8151971828207e-320
3073604	567.162346229649	Highway.node[54].appl	SimpleHighNumberPLOEG	0	4.7412859231509
3073748	567.162575428547	Highway.node[52].appl	SimpleHighNumberPLOEG	0	1.1808168935606e-320
3229637	582.10023601862	Highway.node[75].appl	SimpleHighNumberPLOEG	0	7.7068829209821
3229775	582.100478127163	Highway.node[74].appl	SimpleHighNumberPLOEG	0	1.8542283688422e-320
331669	192.663655684574	Highway.node[21].appl	SimpleHighNumberPLOEG	0	7.8878399976281
331810	192.663910796763	Highway.node[20].appl	SimpleHighNumberPLOEG	0	4.2588458671515e-321
3428213	600.485583244766	Highway.node[77].appl	SimpleHighNumberPLOEG	0	7.8661297213397
3428354	600.485890354894	Highway.node[76].appl	SimpleHighNumberPLOEG	0	1.9036349334263e-320
3502595	607.109744902318	Highway.node[79].appl	SimpleHighNumberPLOEG	0	7.63044435766
3502735	607.110013015125	Highway.node[78].appl	SimpleHighNumberPLOEG	0	1.9816973054692e-320
3510288	607.810747942851	Highway.node[70].appl	SimpleHighNumberPLOEG	0	9.2307740766125
3510445	607.811003134197	Highway.node[68].appl	SimpleHighNumberPLOEG	0	1.7998811477997e-320
3517579	608.2883961487	Highway.node[44].appl	SimpleHighNumberPLOEG	0	9.0883915838251
3517801	608.288651500052	Highway.node[40].appl	SimpleHighNumberPLOEG	0	1.6467207975889e-320
3711610	625.106507110376	Highway.node[81].appl	SimpleHighNumberPLOEG	0	7.6953740477199
3711755	625.106762218814	Highway.node[80].appl	SimpleHighNumberPLOEG	0	2.0266572792408e-320
3758477	629.065942858837	Highway.node[74].appl	SimpleHighNumberPLOEG	0	10.25206611669
3758639	629.066198044034	Highway.node[72].appl	SimpleHighNumberPLOEG	0	1.9560058918855e-320
3884434	639.528487437939	Highway.node[83].appl	SimpleHighNumberPLOEG	0	7.9285987784693
3884583	639.528703554006	Highway.node[82].appl	SimpleHighNumberPLOEG	0	2.0701350560748e-320
394539	209.035467028321	Highway.node[23].appl	SimpleHighNumberPLOEG	0	7.7962917207871
394682	209.035696143612	Highway.node[22].appl	SimpleHighNumberPLOEG	0	4.7924367646601e-321
4020851	650.689444394964	Highway.node[60].appl	SimpleHighNumberPLOEG	0	8.795685889385
4021003	650.689751744149	Highway.node[56].appl	SimpleHighNumberPLOEG	0	1.7158899880066e-320
4029728	651.217041673774	Highway.node[85].appl	SimpleHighNumberPLOEG	0	7.7623423296113
4029869	651.217309787686	Highway.node[84].appl	SimpleHighNumberPLOEG	0	2.1309051305133e-320
4098102	656.854374420654	Highway.node[66].appl	SimpleHighNumberPLOEG	0	4.6301859258719
4098278	656.854590623588	Highway.node[64].appl	SimpleHighNumberPLOEG	0	1.5103586793367e-320
4334799	675.511896368922	Highway.node[87].appl	SimpleHighNumberPLOEG	0	7.8551578742622
4334947	675.512203478339	Highway.node[86].appl	SimpleHighNumberPLOEG	0	2.1600550036179e-320
4401189	680.426010072989	Highway.node[89].appl	SimpleHighNumberPLOEG	0	7.6364656399189
4401330	680.426239182847	Highway.node[88].appl	SimpleHighNumberPLOEG	0	2.2361411130775e-320
448001	221.918906360346	Highway.node[18].appl	SimpleHighNumberPLOEG	0	11.463718140385
448181	221.919122546302	Highway.node[16].appl	SimpleHighNumberPLOEG	0	4.6343357579909e-321
450382	222.27250393983	Highway.node[25].appl	SimpleHighNumberPLOEG	0	7.5213722064203
450702	222.272949254845	Highway.node[24].appl	SimpleHighNumberPLOEG	0	5.2667397846677e-321
4589682	694.398803516506	Highway.node[91].appl	SimpleHighNumberPLOEG	0	7.8641103651426
4589833	694.399110633219	Highway.node[90].appl	SimpleHighNumberPLOEG	0	2.2860417433074e-320
4624173	696.878724901332	Highway.node[82].appl	SimpleHighNumberPLOEG	0	8.5982922844389
4624391	696.878993094369	Highway.node[80].appl	SimpleHighNumberPLOEG	0	2.1230000801798e-320
489382	231.342351039089	Highway.node[27].appl	SimpleHighNumberPLOEG	0	7.5287091996161
489531	231.342632147983	Highway.node[26].appl	SimpleHighNumberPLOEG	0	5.8349152773851e-321
4896074	716.092321442461	Highway.node[93].appl	SimpleHighNumberPLOEG	0	7.9326350763614
4896225	716.092615556747	Highway.node[92].appl	SimpleHighNumberPLOEG	0	2.3211204041622e-320
5090452	729.275128368383	Highway.node[95].appl	SimpleHighNumberPLOEG	0	7.6561323349313
5090603	729.275396477207	Highway.node[94].appl	SimpleHighNumberPLOEG	0	2.39028959458e-320
51626	78.879606583243	Highway.node[5].appl	SimpleHighNumberPLOEG	0	7.8456419968787
5166106	734.261090079731	Highway.node[97].appl	SimpleHighNumberPLOEG	0	7.8310708867651
5166247	734.261332195309	Highway.node[96].appl	SimpleHighNumberPLOEG	0	2.4599528506436e-320
51749	78.879913695145	Highway.node[4].appl	SimpleHighNumberPLOEG	0	4.347777683403e-322
5287693	742.362710725794	Highway.node[78].appl	SimpleHighNumberPLOEG	0	4.7761973599611
5287877	742.363017924013	Highway.node[76].appl	SimpleHighNumberPLOEG	0	1.7979048852163e-320
5383087	748.641844657465	Highway.node[99].appl	SimpleHighNumberPLOEG	0	7.6810151488681
5383228	748.642112773431	Highway.node[98].appl	SimpleHighNumberPLOEG	0	2.5152882029778e-320
5561007	760.211759556427	Highway.node[86].appl	SimpleHighNumberPLOEG	0	6.4778040636672
5561164	760.212053753008	Highway.node[84].appl	SimpleHighNumberPLOEG	0	2.1738888417015e-320
5599846	762.6857123575	Highway.node[101].appl	SimpleHighNumberPLOEG	0	7.6415473070611
5599999	762.685928467688	Highway.node[100].appl	SimpleHighNumberPLOEG	0	2.5642007019161e-320
5720322	770.478637930147	Highway.node[64].appl	SimpleHighNumberPLOEG	0	12.956819219182
5720480	770.478880570505	Highway.node[56].appl	SimpleHighNumberPLOEG	0	2.2613384610154e-320
5791383	774.924295998074	Highway.node[94].appl	SimpleHighNumberPLOEG	0	11.498452996941
5791560	774.924551179509	Highway.node[92].appl	SimpleHighNumberPLOEG	0	2.5103475465194e-320
5818132	776.549050593595	Highway.node[103].appl	SimpleHighNumberPLOEG	0	7.7375898322774
5818281	776.549305705121	Highway.node[102].appl	SimpleHighNumberPLOEG	0	2.6244767107087e-320
5822261	776.80837357469	Highway.node[52].appl	SimpleHighNumberPLOEG	0	4.5914957752517
5822443	776.808589944829	Highway.node[48].appl	SimpleHighNumberPLOEG	0	1.5039358259408e-320
5905879	781.90192077995	Highway.node[76].appl	SimpleHighNumberPLOEG	0	9.6269723085347
5906061	781.902150137342	Highway.node[72].appl	SimpleHighNumberPLOEG	0	2.5918683780832e-320
590650	253.870641340236	Highway.node[29].appl	SimpleHighNumberPLOEG	0	7.7223479666044
590801	253.870922451283	Highway.node[28].appl	SimpleHighNumberPLOEG	0	6.2005238553076e-321
6035748	790.057198118151	Highway.node[98].appl	SimpleHighNumberPLOEG	0	11.127736553187
6035920	790.057440307216	Highway.node[96].appl	SimpleHighNumberPLOEG	0	2.6096547413335e-320
6179783	798.992592472743	Highway.node[105].appl	SimpleHighNumberPLOEG	0	7.8940070393285
6179946	798.992821586641	Highway.node[104].appl	SimpleHighNumberPLOEG	0	2.6679544875427e-320
6253453	803.371368155	Highway.node[48].appl	SimpleHighNumberPLOEG	0	17.297329884767
6253647	803.371610773919	Highway.node[40].appl	SimpleHighNumberPLOEG	0	2.7830717830237e-320
6315309	807.020339945168	Highway.node[107].appl	SimpleHighNumberPLOEG	0	7.8123731295984
6315468	807.020647057387	Highway.node[106].appl	SimpleHighNumberPLOEG	0	2.7499693847524e-320
63178	86.310037655238	Highway.node[7].appl	SimpleHighNumberPLOEG	0	7.9494080498786
63311	86.310344771615	Highway.node[6].appl	SimpleHighNumberPLOEG	0	8.4979291084694e-322
643398	264.617485505194	Highway.node[31].appl	SimpleHighNumberPLOEG	0	7.8068206853919
643549	264.617753615517	Highway.node[30].appl	SimpleHighNumberPLOEG	0	6.827987225526e-321
6517992	819.058651010397	Highway.node[90].appl	SimpleHighNumberPLOEG	0	4.5666203603344
6518274	819.058932208407	Highway.node[88].appl	SimpleHighNumberPLOEG	0	2.1368339182634e-320
6573007	822.206496792426	Highway.node[109].appl	SimpleHighNumberPLOEG	0	7.6604186195797
6573158	822.206777901145	Highway.node[108].appl	SimpleHighNumberPLOEG	0	2.7983878180448e-320
669428	269.535275454583	Highway.node[14].appl	SimpleHighNumberPLOEG	0	5.2756138046577
669590	269.535517652852	Highway.node[12].appl	SimpleHighNumberPLOEG	0	2.791470899003e-321
6715076	830.541081052279	Highway.node[111].appl	SimpleHighNumberPLOEG	0	7.8783804761425
6715217	830.541323165861	Highway.node[110].appl	SimpleHighNumberPLOEG	0	2.8690392054001e-320
691904	273.391372236726	Highway.node[33].appl	SimpleHighNumberPLOEG	0	7.7014306342462
692053	273.39160134992	Highway.node[32].appl	SimpleHighNumberPLOEG	0	7.4258066569939e-321
7053036	849.591084877841	Highway.node[113].appl	SimpleHighNumberPLOEG	0	7.577438211839
7053177	849.59136598656	Highway.node[112].appl	SimpleHighNumberPLOEG	0	2.9149873104634e-320
7408810	868.904586285223	Highway.node[115].appl	SimpleHighNumberPLOEG	0	7.845680345957
7408961	868.904854394311	Highway.node[114].appl	SimpleHighNumberPLOEG	0	2.9762514505477e-320
7523547	874.956985338854	Highway.node[110].appl	SimpleHighNumberPLOEG	0	10.583861909995
7523719	874.957227522998	Highway.node[108].appl	SimpleHighNumberPLOEG	0	2.9545125621307e-320
756636	285.814145070425	Highway.node[35].appl	SimpleHighNumberPLOEG	0	7.6486822674301
756785	285.81445217901	Highway.node[34].appl	SimpleHighNumberPLOEG	0	7.9001096770015e-321
7593569	878.673063286906	Highway.node[117].appl	SimpleHighNumberPLOEG	0	7.7710479169326
7593722	878.673357400704	Highway.node[116].appl	SimpleHighNumberPLOEG	0	3.0567841508198e-320
7604778	879.156403899775	Highway.node[84].appl	SimpleHighNumberPLOEG	0	7.5918123320217
7605003	879.15669825971	Highway.node[80].appl	SimpleHighNumberPLOEG	0	2.4263563867264e-320
7807959	889.884023045349	Highway.node[119].appl	SimpleHighNumberPLOEG	0	7.3155135580753
7808108	889.884317156248	Highway.node[118].appl	SimpleHighNumberPLOEG	0	3.1234830130084e-320
782827	290.538016191548	Highway.node[12].appl	SimpleHighNumberPLOEG	0	11.273718065974
782985	290.538232538323	Highway.node[8].appl	SimpleHighNumberPLOEG	0	8.7499025878485e-321
8039026	902.041540902085	Highway.node[102].appl	SimpleHighNumberPLOEG	0	4.5016647220446
8039202	902.041835103446	Highway.node[100].appl	SimpleHighNumberPLOEG	0	2.4767510826022e-320
809382	295.132942931762	Highway.node[26].appl	SimpleHighNumberPLOEG	0	7.9941769984047
809574	295.133185125449	Highway.node[24].appl	SimpleHighNumberPLOEG	0	6.2449897634334e-321
8114762	905.955980419585	Highway.node[121].appl	SimpleHighNumberPLOEG	0	7.7299441088258
8114915	905.956196532607	Highway.node[120].appl	SimpleHighNumberPLOEG	0	3.1852412187385e-320
819277	296.818781779981	Highway.node[4].appl	SimpleHighNumberPLOEG	0	12.408046797394
819411	296.819024117754	Highway.node[0].appl	SimpleHighNumberPLOEG	0	5.3606122573775e-321
8302513	915.754572599448	Highway.node[114].appl	SimpleHighNumberPLOEG	0	10.556295207234
8302687	915.754814785316	Highway.node[112].appl	SimpleHighNumberPLOEG	0	3.1274355381751e-320
8477672	924.729434500673	Highway.node[123].appl	SimpleHighNumberPLOEG	0	7.6967145085955
8477821	924.729650612805	Highway.node[122].appl	SimpleHighNumberPLOEG	0	3.255398540448e-320
8518606	926.78088123682	Highway.node[106].appl	SimpleHighNumberPLOEG	0	4.7776114813214
8518782	926.781175439072	Highway.node[104].appl	SimpleHighNumberPLOEG	0	2.620524185542e-320
8720483	936.946085596744	Highway.node[100].appl	SimpleHighNumberPLOEG	0	9.114126186976
8720665	936.946327957209	Highway.node[96].appl	SimpleHighNumberPLOEG	0	3.3216033369907e-320
873542	306.1971036594	Highway.node[37].appl	SimpleHighNumberPLOEG	0	7.745139596754
873693	306.197345772695	Highway.node[36].appl	SimpleHighNumberPLOEG	0	8.3348874453418e-321
8850547	943.352018975835	Highway.node[118].appl	SimpleHighNumberPLOEG	0	9.1941189872254
8850718	943.352274165198	Highway.node[116].appl	SimpleHighNumberPLOEG	0	3.2010513194054e-320
8862607	943.96108155631	Highway.node[125].appl	SimpleHighNumberPLOEG	0	7.6221431516297
8862754	943.961349659217	Highway.node[124].appl	SimpleHighNumberPLOEG	0	3.3255558621574e-320
9034051	952.389104413961	Highway.node[127].appl	SimpleHighNumberPLOEG	0	7.965274588855
9034184	952.389359529755	Highway.node[126].appl	SimpleHighNumberPLOEG	0	3.413993612763e-320
90493	102.652171907416	Highway.node[9].appl	SimpleHighNumberPLOEG	0	7.7293943135533
90634	102.652466018449	Highway.node[8].appl	SimpleHighNumberPLOEG	0	1.2499860839784e-321
919706	313.98970396553	Highway.node[39].appl	SimpleHighNumberPLOEG	0	7.8897252802927
919847	313.9899980795	Highway.node[38].appl	SimpleHighNumberPLOEG	0	8.972232128477e-321
9264031	963.838411134077	Highway.node[129].appl	SimpleHighNumberPLOEG	0	7.6049019706451
9264172	963.838666245843	Highway.node[128].appl	SimpleHighNumberPLOEG	0	3.4831628031808e-320
9541766	977.314849657538	Highway.node[131].appl	SimpleHighNumberPLOEG	0	7.8707260540858
9542001	977.315117772283	Highway.node[130].appl	SimpleHighNumberPLOEG	0	3.5454150745568e-320
978860	323.740523797218	Highway.node[22].appl	SimpleHighNumberPLOEG	0	5.3944353760042
979044	323.740765987729	Highway.node[20].appl	SimpleHighNumberPLOEG	0	4.5849291934068e-321
986666	324.83872383362	Highway.node[34].appl	SimpleHighNumberPLOEG	0	11.466125377501
986846	324.838979017412	Highway.node[32].appl	SimpleHighNumberPLOEG	0	8.7993091524326e-321
9955409	997.18569141022	Highway.node[133].appl	SimpleHighNumberPLOEG	0	7.8527741502427
9955564	997.185907521964	Highway.node[132].appl	SimpleHighNumberPLOEG	0	3.5928453765575e-320
1049538	334.103892832457	Highway.node[30].appl	SimpleHighNumberPLOEG	1	7.9431137624525
1049702	334.104148026844	Highway.node[28].appl	SimpleHighNumberPLOEG	1	7.4801538780365e-321
1078253	338.466489333791	Highway.node[41].appl	SimpleHighNumberPLOEG	1	7.6873819128032
1078416	338.466796444347	Highway.node[40].appl	SimpleHighNumberPLOEG	1	9.5354669647361e-321
1081507	338.93324202556	Highway.node[34].appl	SimpleHighNumberPLOEG	1	11.451047095125
1081687	338.933549215578	Highway.node[32].appl	SimpleHighNumberPLOEG	1	8.7943684959742e-321
1169908	352.856452154055	Highway.node[43].appl	SimpleHighNumberPLOEG	1	7.7269168144705
1170067	352.856720263619	Highway.node[42].appl	SimpleHighNumberPLOEG	1	1.0064117205786e-320
1208525	358.769580792983	Highway.node[45].appl	SimpleHighNumberPLOEG	1	7.9062550115297
1208666	358.769848909279	Highway.node[44].appl	SimpleHighNumberPLOEG	1	1.073604648413e-320
122119	114.671848691547	Highway.node[11].appl	SimpleHighNumberPLOEG	1	7.7593362175932
122268	114.672077804239	Highway.node[10].appl	SimpleHighNumberPLOEG	1	1.808280263779e-321
1338124	378.489084156291	Highway.node[47].appl	SimpleHighNumberPLOEG	1	7.8117425761465
1338275	378.489365270031	Highway.node[46].appl	SimpleHighNumberPLOEG	1	1.1160942939554e-320
1339249	378.583491113844	Highway.node[12].appl	SimpleHighNumberPLOEG	1	6.948404149327
1339416	378.583733472653	Highway.node[8].appl	SimpleHighNumberPLOEG	1	5.4149594784201e-321
1364517	382.021241047044	Highway.node[22].appl	SimpleHighNumberPLOEG	1	3.602469218746
1364645	382.021457245831	Highway.node[20].appl	SimpleHighNumberPLOEG	1	4.0167537006893e-321
1433818	392.171008618723	Highway.node[49].appl	SimpleHighNumberPLOEG	1	7.7391502221184
1433981	392.171289728765	Highway.node[48].appl	SimpleHighNumberPLOEG	1	1.1630305303103e-320
143564	123.998249339553	Highway.node[13].appl	SimpleHighNumberPLOEG	1	7.8132574171528
143705	123.998478454356	Highway.node[12].appl	SimpleHighNumberPLOEG	1	2.3517524742043e-321
1458033	395.68989791855	Highway.node[20].appl	SimpleHighNumberPLOEG	1	12.202913355073
1458193	395.690153259512	Highway.node[16].appl	SimpleHighNumberPLOEG	1	1.3077917645418e-320
1467941	396.85323847323	Highway.node[42].appl	SimpleHighNumberPLOEG	1	10.905430881469
1468121	396.853519655643	Highway.node[40].appl	SimpleHighNumberPLOEG	1	1.1210349504138e-320
1496663	400.767273342833	Highway.node[51].appl	SimpleHighNumberPLOEG	1	7.865990519246
1496812	400.767502457248	Highway.node[50].appl	SimpleHighNumberPLOEG	1	1.2218243421654e-320
15152	43.153377199898	Highway.node[1].appl	SimpleHighNumberPLOEG	1	7.8579520149818
15225	43.153632314414	Highway.node[0].appl	SimpleHighNumberPLOEG	1	4.4465908125712e-323
1637974	420.121506400604	Highway.node[53].appl	SimpleHighNumberPLOEG	1	7.7891804062186
1638115	420.121748516671	Highway.node[52].appl	SimpleHighNumberPLOEG	1	1.2494920183325e-320
1703645	428.751105609907	Highway.node[55].appl	SimpleHighNumberPLOEG	1	7.7996174043866
1703786	428.751399722714	Highway.node[54].appl	SimpleHighNumberPLOEG	1	1.3053214363126e-320
1739798	433.159855878887	Highway.node[38].appl	SimpleHighNumberPLOEG	1	4.6129367297922
1739981	433.16012407909	Highway.node[36].appl	SimpleHighNumberPLOEG	1	8.2113710338815e-321
1772971	437.207700324084	Highway.node[28].appl	SimpleHighNumberPLOEG	1	8.4493283167544
1773154	437.207942675988	Highway.node[24].appl	SimpleHighNumberPLOEG	1	9.1698583868135e-321
1830467	444.452750360528	Highway.node[50].appl	SimpleHighNumberPLOEG	1	11.921909639279
1830651	444.452966547303	Highway.node[48].appl	SimpleHighNumberPLOEG	1	1.2751834319163e-320
1875268	449.998714291405	Highway.node[57].appl	SimpleHighNumberPLOEG	1	7.8713455645262
1875431	449.9989824047	Highway.node[56].appl	SimpleHighNumberPLOEG	1	1.3394119658756e-320
1949784	459.332214181555	Highway.node[59].appl	SimpleHighNumberPLOEG	1	7.7202672883707
1949933	459.332456295913	Highway.node[58].appl	SimpleHighNumberPLOEG	1	1.3977117120849e-320
2094040	477.035884584766	Highway.node[61].appl	SimpleHighNumberPLOEG	1	7.8690883901613
2094181	477.036139701441	Highway.node[60].appl	SimpleHighNumberPLOEG	1	1.444153882794e-320
213024	150.288120271945	Highway.node[15].appl	SimpleHighNumberPLOEG	1	7.8357476578007
213175	150.288388387007	Highway.node[14].appl	SimpleHighNumberPLOEG	1	2.791470899003e-321
2166324	485.760247230821	Highway.node[54].appl	SimpleHighNumberPLOEG	1	9.1244105966497
2166481	485.760463424591	Highway.node[52].appl	SimpleHighNumberPLOEG	1	1.3236018652087e-320
2294423	500.527758947985	Highway.node[63].appl	SimpleHighNumberPLOEG	1	7.7842010025273
2294585	500.527975057353	Highway.node[62].appl	SimpleHighNumberPLOEG	1	1.4629283773359e-320
230956	156.074116942831	Highway.node[17].appl	SimpleHighNumberPLOEG	1	7.7490738924373
231097	156.074385055193	Highway.node[16].appl	SimpleHighNumberPLOEG	1	3.4584595208887e-321
2334420	504.847738707541	Highway.node[65].appl	SimpleHighNumberPLOEG	1	7.8706991660812
2334622	504.848019821453	Highway.node[64].appl	SimpleHighNumberPLOEG	1	1.5380263555038e-320
2377580	509.730904504516	Highway.node[36].appl	SimpleHighNumberPLOEG	1	7.1571700154218
2377772	509.731185865473	Highway.node[32].appl	SimpleHighNumberPLOEG	1	1.2870410074164e-320
2450696	517.523134077704	Highway.node[67].appl	SimpleHighNumberPLOEG	1	7.9752903840302
2450837	517.523402193086	Highway.node[66].appl	SimpleHighNumberPLOEG	1	1.5844685262129e-320
2514361	524.323049846526	Highway.node[46].appl	SimpleHighNumberPLOEG	1	4.1669850068169
2514521	524.323331049073	Highway.node[44].appl	SimpleHighNumberPLOEG	1	9.7034492843221e-321
2606268	534.021602874271	Highway.node[69].appl	SimpleHighNumberPLOEG	1	7.6005451656755
2606421	534.021883983039	Highway.node[68].appl	SimpleHighNumberPLOEG	1	1.6131243336717e-320
26276	56.25813891741	Highway.node[3].appl	SimpleHighNumberPLOEG	1	7.7342231973757
26369	56.258407031208	Highway.node[2].appl	SimpleHighNumberPLOEG	1	1.8774494541967e-322
2652932	538.91873840538	Highway.node[62].appl	SimpleHighNumberPLOEG	1	10.773794112877
